image_path,segmentation_method
data/ne2025/device5/2795_LeafPhotoA_2025-09-09 11_12_26.633-05_00.jpg,CV2
data/ne2025/device5/1025_LeafPhotoA_2025-09-08 10_00_36.145-05_00.jpg,SAM3
data/ne2025/device5/2929_LeafPhotoA_2025-09-09 16_40_00.443-05_00.jpg,CV2
data/ne2025/device5/1038_LeafPhotoA_2025-09-08 10_15_32.315-05_00.jpg,CV2
data/ne2025/device5/1898_LeafPhotoA_2025-09-09 17_21_11.510-05_00.jpg,CV2
data/ne2025/device5/2098_LeafPhotoA_2025-09-08 12_34_41.821-05_00.jpg,CV2
data/ne2025/device5/1036_LeafPhotoA_2025-09-08 10_13_48.863-05_00.jpg,CV2
data/ne2025/device5/2015_LeafPhotoA_2025-09-08 10_49_58.274-05_00.jpg,CV2
data/ne2025/device5/1761_LeafPhotoA_2025-09-09 10_24_16.104-05_00.jpg,CV2
data/ne2025/device5/2079_LeafPhotoA_2025-09-08 12_14_55.028-05_00.jpg,CV2
data/ne2025/device5/1897_LeafPhotoA_2025-09-09 17_20_22.344-05_00.jpg,CV2
data/ne2025/device5/2940_LeafPhotoA_2025-09-09 16_30_13.533-05_00.jpg,CV2
data/ne2025/device5/1779_LeafPhotoA_2025-09-09 09_40_21.975-05_00.jpg,CV2
data/ne2025/device5/1783_LeafPhotoA_2025-09-09 09_31_42.902-05_00.jpg,CV2
data/ne2025/device5/2083_LeafPhotoA_2025-09-08 12_19_35.806-05_00.jpg,CV2
data/ne2025/device5/2032_LeafPhotoA_2025-09-08 11_10_42.319-05_00.jpg,CV2
data/ne2025/device5/1868_LeafPhotoA_2025-09-09 16_55_32.779-05_00.jpg,CV2
data/ne2025/device5/1051_LeafPhotoA_2025-09-08 12_42_13.116-05_00.jpg,CV2
data/ne2025/device5/1054_LeafPhotoA_2025-09-08 12_44_38.059-05_00.jpg,CV2
data/ne2025/device5/2927_LeafPhotoA_2025-09-09 16_43_37.393-05_00.jpg,CV2
data/ne2025/device5/1868_LeafPhotoA_2025-09-09 16_55_48.014-05_00.jpg,CV2
data/ne2025/device5/1075_LeafPhotoA_2025-09-08 13_08_28.899-05_00.jpg,CV2
data/ne2025/device5/1082_LeafPhotoA_2025-09-08 13_15_41.911-05_00.jpg,CV2
data/ne2025/device5/1027_LeafPhotoA_2025-09-08 10_03_06.832-05_00.jpg,CV2
data/ne2025/device5/2076_LeafPhotoA_2025-09-08 12_11_50.135-05_00.jpg,CV2
data/ne2025/device5/2064_LeafPhotoA_2025-09-08 11_57_49.749-05_00.jpg,CV2
data/ne2025/device5/2948_LeafPhotoA_2025-09-09 16_22_18.781-05_00.jpg,CV2
data/ne2025/device5/1776_LeafPhotoA_2025-09-09 09_50_01.565-05_00.jpg,CV2
data/ne2025/device5/1889_LeafPhotoA_2025-09-09 17_13_36.116-05_00.jpg,CV2
data/ne2025/device5/2926_LeafPhotoA_2025-09-09 16_44_50.981-05_00.jpg,CV2
data/ne2025/device5/1890_LeafPhotoA_2025-09-09 17_14_57.064-05_00.jpg,CV2
data/ne2025/device5/2791_LeafPhotoA_2025-09-09 11_25_15.281-05_00.jpg,CV2
data/ne2025/device5/1795_LeafPhotoA_2025-09-09 09_03_05.375-05_00.jpg,CV2
data/ne2025/device5/1010_LeafPhotoA_2025-09-08 09_41_20.962-05_00.jpg,CV2
data/ne2025/device5/2073_LeafPhotoA_2025-09-08 12_08_09.567-05_00.jpg,CV2
data/ne2025/device5/1057_LeafPhotoA_2025-09-08 12_48_09.886-05_00.jpg,CV2
data/ne2025/device5/2027_LeafPhotoA_2025-09-08 11_04_52.960-05_00.jpg,CV2
data/ne2025/device5/2016_LeafPhotoA_2025-09-08 10_51_09.549-05_00.jpg,CV2
data/ne2025/device5/1022_LeafPhotoA_2025-09-08 09_56_58.902-05_00.jpg,SAM3
data/ne2025/device5/2098_LeafPhotoA_2025-09-08 12_35_10.209-05_00.jpg,CV2
data/ne2025/device5/1784_LeafPhotoA_2025-09-09 09_28_34.876-05_00.jpg,CV2
data/ne2025/device5/1774_LeafPhotoA_2025-09-09 09_54_11.896-05_00.jpg,CV2
data/ne2025/device5/2074_LeafPhotoA_2025-09-08 12_09_58.431-05_00.jpg,CV2
data/ne2025/device5/1001_LeafPhotoA_2025-09-08 10_31_01.387-05_00.jpg,CV2
data/ne2025/device5/2059_LeafPhotoA_2025-09-08 11_53_10.159-05_00.jpg,CV2
data/ne2025/device5/2061_LeafPhotoA_2025-09-08 11_55_09.806-05_00.jpg,CV2
data/ne2025/device5/1002_LeafPhotoA_2025-09-08 10_32_08.178-05_00.jpg,CV2
data/ne2025/device5/2045_LeafPhotoA_2025-09-08 11_26_04.594-05_00.jpg,CV2
data/ne2025/device5/1789_LeafPhotoA_2025-09-09 09_15_57.914-05_00.jpg,CV2
data/ne2025/device5/2005_LeafPhotoA_2025-09-08 10_39_22.370-05_00.jpg,CV2
data/ne2025/device5/2024_LeafPhotoA_2025-09-08 11_01_36.170-05_00.jpg,CV2
data/ne2025/device5/1794_LeafPhotoA_2025-09-09 09_04_33.415-05_00.jpg,CV2
data/ne2025/device5/1799_LeafPhotoA_2025-09-09 10_55_19.600-05_00.jpg,CV2
data/ne2025/device5/1771_LeafPhotoA_2025-09-09 10_00_12.248-05_00.jpg,CV2
data/ne2025/device5/2086_LeafPhotoA_2025-09-08 12_22_42.088-05_00.jpg,CV2
data/ne2025/device5/1044_LeafPhotoA_2025-09-08 10_23_47.531-05_00.jpg,CV2
data/ne2025/device5/1755_LeafPhotoA_2025-09-09 10_36_38.241-05_00.jpg,CV2
data/ne2025/device5/1753_LeafPhotoA_2025-09-09 10_42_49.649-05_00.jpg,CV2
data/ne2025/device5/1890_LeafPhotoA_2025-09-09 17_14_27.785-05_00.jpg,CV2
data/ne2025/device5/1876_LeafPhotoA_2025-09-09 17_03_41.325-05_00.jpg,CV2
data/ne2025/device5/2017_LeafPhotoA_2025-09-08 10_52_02.425-05_00.jpg,CV2
data/ne2025/device5/2009_LeafPhotoA_2025-09-08 10_43_20.723-05_00.jpg,CV2
data/ne2025/device5/1887_LeafPhotoA_2025-09-09 17_12_12.082-05_00.jpg,CV2
data/ne2025/device5/1883_LeafPhotoA_2025-09-09 17_10_02.859-05_00.jpg,CV2
data/ne2025/device5/2926_LeafPhotoA_2025-09-09 16_45_28.527-05_00.jpg,CV2
data/ne2025/device5/2096_LeafPhotoA_2025-09-08 12_33_16.675-05_00.jpg,CV2
data/ne2025/device5/1882_LeafPhotoA_2025-09-09 17_09_17.681-05_00.jpg,CV2
data/ne2025/device5/2940_LeafPhotoA_2025-09-09 16_30_26.327-05_00.jpg,CV2
data/ne2025/device5/2949_LeafPhotoA_2025-09-09 16_21_26.314-05_00.jpg,CV2
data/ne2025/device5/2049_LeafPhotoA_2025-09-08 11_29_22.980-05_00.jpg,CV2
data/ne2025/device5/2043_LeafPhotoA_2025-09-08 11_22_41.762-05_00.jpg,CV2
data/ne2025/device5/2080_LeafPhotoA_2025-09-08 12_16_27.461-05_00.jpg,CV2
data/ne2025/device5/2034_LeafPhotoA_2025-09-08 11_12_08.463-05_00.jpg,CV2
data/ne2025/device5/2018_LeafPhotoA_2025-09-08 10_52_35.412-05_00.jpg,CV2
data/ne2025/device5/1786_LeafPhotoA_2025-09-09 09_23_54.596-05_00.jpg,CV2
data/ne2025/device5/1067_LeafPhotoA_2025-09-08 12_59_01.810-05_00.jpg,CV2
data/ne2025/device5/1792_LeafPhotoA_2025-09-09 09_09_06.607-05_00.jpg,CV2
data/ne2025/device5/2787_LeafPhotoA_2025-09-09 11_36_58.902-05_00.jpg,CV2
data/ne2025/device5/1018_LeafPhotoA_2025-09-08 09_51_38.144-05_00.jpg,CV2
data/ne2025/device5/2794_LeafPhotoA_2025-09-09 11_15_18.380-05_00.jpg,CV2
data/ne2025/device5/2076_LeafPhotoA_2025-09-08 12_12_20.490-05_00.jpg,CV2
data/ne2025/device5/2014_LeafPhotoA_2025-09-08 10_48_54.835-05_00.jpg,CV2
data/ne2025/device5/2055_LeafPhotoA_2025-09-08 11_49_17.884-05_00.jpg,CV2
data/ne2025/device5/1882_LeafPhotoA_2025-09-09 17_08_37.253-05_00.jpg,CV2
data/ne2025/device5/2926_LeafPhotoA_2025-09-09 16_45_06.330-05_00.jpg,CV2
data/ne2025/device5/2064_LeafPhotoA_2025-09-08 11_58_02.700-05_00.jpg,CV2
data/ne2025/device5/2036_LeafPhotoA_2025-09-08 11_15_14.195-05_00.jpg,CV2
data/ne2025/device5/2950_LeafPhotoA_2025-09-09 16_20_26.713-05_00.jpg,CV2
data/ne2025/device5/1887_LeafPhotoA_2025-09-09 17_12_56.019-05_00.jpg,CV2
data/ne2025/device5/1063_LeafPhotoA_2025-09-08 12_54_42.315-05_00.jpg,CV2
data/ne2025/device5/1040_LeafPhotoA_2025-09-08 10_18_12.445-05_00.jpg,CV2
data/ne2025/device5/1073_LeafPhotoA_2025-09-08 13_06_22.249-05_00.jpg,CV2
data/ne2025/device5/1785_LeafPhotoA_2025-09-09 09_27_17.457-05_00.jpg,CV2
data/ne2025/device5/2054_LeafPhotoA_2025-09-08 11_48_05.690-05_00.jpg,CV2
data/ne2025/device5/2069_LeafPhotoA_2025-09-08 12_03_55.448-05_00.jpg,CV2
data/ne2025/device5/1792_LeafPhotoA_2025-09-09 09_09_32.758-05_00.jpg,CV2
data/ne2025/device5/2059_LeafPhotoA_2025-09-08 11_53_37.810-05_00.jpg,CV2
data/ne2025/device5/1061_LeafPhotoA_2025-09-08 12_53_18.379-05_00.jpg,CV2
data/ne2025/device5/2031_LeafPhotoA_2025-09-08 11_09_35.917-05_00.jpg,CV2
data/ne2025/device5/2941_LeafPhotoA_2025-09-09 16_28_44.280-05_00.jpg,CV2
data/ne2025/device5/1033_LeafPhotoA_2025-09-08 10_08_54.253-05_00.jpg,CV2
data/ne2025/device5/2082_LeafPhotoA_2025-09-08 12_18_52.908-05_00.jpg,CV2
data/ne2025/device5/1898_LeafPhotoA_2025-09-09 17_21_26.370-05_00.jpg,CV2
data/ne2025/device5/1871_LeafPhotoA_2025-09-09 16_58_17.969-05_00.jpg,CV2
data/ne2025/device5/1063_LeafPhotoA_2025-09-08 12_55_04.884-05_00.jpg,CV2
data/ne2025/device5/1794_LeafPhotoA_2025-09-09 09_03_39.792-05_00.jpg,CV2
data/ne2025/device5/2049_LeafPhotoA_2025-09-08 11_29_12.336-05_00.jpg,CV2
data/ne2025/device5/1026_LeafPhotoA_2025-09-08 10_01_28.900-05_00.jpg,SAM3
data/ne2025/device5/1762_LeafPhotoA_2025-09-09 10_17_32.741-05_00.jpg,CV2
data/ne2025/device5/2933_LeafPhotoA_2025-09-09 16_35_56.335-05_00.jpg,CV2
data/ne2025/device5/1877_LeafPhotoA_2025-09-09 17_04_30.257-05_00.jpg,CV2
data/ne2025/device5/2930_LeafPhotoA_2025-09-09 16_38_52.735-05_00.jpg,CV2
data/ne2025/device5/2100_LeafPhotoA_2025-09-08 12_36_47.537-05_00.jpg,CV2
data/ne2025/device5/2035_LeafPhotoA_2025-09-08 11_13_27.574-05_00.jpg,CV2
data/ne2025/device5/2038_LeafPhotoA_2025-09-08 11_17_41.875-05_00.jpg,CV2
data/ne2025/device5/2013_LeafPhotoA_2025-09-08 10_48_14.101-05_00.jpg,CV2
data/ne2025/device5/2788_LeafPhotoA_2025-09-09 11_34_40.611-05_00.jpg,CV2
data/ne2025/device5/2097_LeafPhotoA_2025-09-08 12_33_49.300-05_00.jpg,CV2
data/ne2025/device5/2800_LeafPhotoA_2025-09-09 10_56_35.461-05_00.jpg,CV2
data/ne2025/device5/2945_LeafPhotoA_2025-09-09 16_25_42.400-05_00.jpg,CV2
data/ne2025/device5/1034_LeafPhotoA_2025-09-08 10_10_16.663-05_00.jpg,CV2
data/ne2025/device5/2010_LeafPhotoA_2025-09-08 10_44_09.779-05_00.jpg,CV2
data/ne2025/device5/2077_LeafPhotoA_2025-09-08 12_13_22.676-05_00.jpg,CV2
data/ne2025/device5/1043_LeafPhotoA_2025-09-08 10_21_32.723-05_00.jpg,CV2
data/ne2025/device5/2067_LeafPhotoA_2025-09-08 12_01_11.396-05_00.jpg,CV2
data/ne2025/device5/2099_LeafPhotoA_2025-09-08 12_36_15.841-05_00.jpg,CV2
data/ne2025/device5/2792_LeafPhotoA_2025-09-09 11_22_20.588-05_00.jpg,CV2
data/ne2025/device5/2082_LeafPhotoA_2025-09-08 12_18_18.860-05_00.jpg,CV2
data/ne2025/device5/2032_LeafPhotoA_2025-09-08 11_10_13.542-05_00.jpg,CV2
data/ne2025/device5/2056_LeafPhotoA_2025-09-08 11_50_35.688-05_00.jpg,CV2
data/ne2025/device5/1797_LeafPhotoA_2025-09-09 08_58_28.460-05_00.jpg,CV2
data/ne2025/device5/2094_LeafPhotoA_2025-09-08 12_31_02.273-05_00.jpg,CV2
data/ne2025/device5/1036_LeafPhotoA_2025-09-08 10_13_37.325-05_00.jpg,CV2
data/ne2025/device5/2081_LeafPhotoA_2025-09-08 12_17_17.950-05_00.jpg,CV2
data/ne2025/device5/2091_LeafPhotoA_2025-09-08 12_28_15.428-05_00.jpg,CV2
data/ne2025/device5/1019_LeafPhotoA_2025-09-08 09_52_36.483-05_00.jpg,CV2
data/ne2025/device5/2074_LeafPhotoA_2025-09-08 12_10_39.627-05_00.jpg,CV2
data/ne2025/device5/2099_LeafPhotoA_2025-09-08 12_35_37.198-05_00.jpg,CV2
data/ne2025/device5/1001_LeafPhotoA_2025-09-08 10_30_44.491-05_00.jpg,CV2
data/ne2025/device5/2073_LeafPhotoA_2025-09-08 12_07_54.433-05_00.jpg,CV2
data/ne2025/device5/1790_LeafPhotoA_2025-09-09 09_13_05.798-05_00.jpg,CV2
data/ne2025/device5/2791_LeafPhotoA_2025-09-09 11_24_33.408-05_00.jpg,CV2
data/ne2025/device5/1012_LeafPhotoA_2025-09-08 09_44_21.398-05_00.jpg,CV2
data/ne2025/device5/1786_LeafPhotoA_2025-09-09 09_24_52.454-05_00.jpg,CV2
data/ne2025/device5/2030_LeafPhotoA_2025-09-08 11_08_32.970-05_00.jpg,CV2
data/ne2025/device5/1788_LeafPhotoA_2025-09-09 09_18_43.980-05_00.jpg,CV2
data/ne2025/device5/2942_LeafPhotoA_2025-09-09 16_27_26.746-05_00.jpg,CV2
data/ne2025/device5/2080_LeafPhotoA_2025-09-08 12_16_41.953-05_00.jpg,CV2
data/ne2025/device5/1025_LeafPhotoA_2025-09-08 10_01_00.108-05_00.jpg,SAM3
data/ne2025/device5/2023_LeafPhotoA_2025-09-08 11_00_30.566-05_00.jpg,CV2
data/ne2025/device5/1024_LeafPhotoA_2025-09-08 09_59_13.129-05_00.jpg,CV2
data/ne2025/device5/2042_LeafPhotoA_2025-09-08 11_21_33.880-05_00.jpg,CV2
data/ne2025/device5/1066_LeafPhotoA_2025-09-08 12_58_34.508-05_00.jpg,CV2
data/ne2025/device5/1871_LeafPhotoA_2025-09-09 16_57_52.699-05_00.jpg,CV2
data/ne2025/device5/1008_LeafPhotoA_2025-09-08 09_38_43.510-05_00.jpg,CV2
data/ne2025/device5/2086_LeafPhotoA_2025-09-08 12_23_08.629-05_00.jpg,CV2
data/ne2025/device5/2060_LeafPhotoA_2025-09-08 11_54_13.998-05_00.jpg,CV2
data/ne2025/device5/2093_LeafPhotoA_2025-09-08 12_29_56.851-05_00.jpg,CV2
data/ne2025/device5/1031_LeafPhotoA_2025-09-08 10_06_14.545-05_00.jpg,SAM3
data/ne2025/device5/1781_LeafPhotoA_2025-09-09 09_37_23.734-05_00.jpg,CV2
data/ne2025/device5/2045_LeafPhotoA_2025-09-08 11_25_42.703-05_00.jpg,CV2
data/ne2025/device5/2029_LeafPhotoA_2025-09-08 11_07_23.840-05_00.jpg,CV2
data/ne2025/device5/2008_LeafPhotoA_2025-09-08 10_42_41.786-05_00.jpg,CV2
data/ne2025/device5/2799_LeafPhotoA_2025-09-09 10_59_24.009-05_00.jpg,CV2
data/ne2025/device5/1772_LeafPhotoA_2025-09-09 09_58_55.525-05_00.jpg,CV2
data/ne2025/device5/2098_LeafPhotoA_2025-09-08 12_34_56.955-05_00.jpg,CV2
data/ne2025/device5/2927_LeafPhotoA_2025-09-09 16_43_50.624-05_00.jpg,CV2
data/ne2025/device5/2046_LeafPhotoA_2025-09-08 11_26_58.418-05_00.jpg,CV2
data/ne2025/device5/2076_LeafPhotoA_2025-09-08 12_12_04.243-05_00.jpg,CV2
data/ne2025/device5/2937_LeafPhotoA_2025-09-09 16_32_19.810-05_00.jpg,CV2
data/ne2025/device5/1083_LeafPhotoA_2025-09-08 13_17_11.784-05_00.jpg,CV2
data/ne2025/device5/2003_LeafPhotoA_2025-09-08 10_35_47.277-05_00.jpg,CV2
data/ne2025/device5/2797_LeafPhotoA_2025-09-09 11_05_20.233-05_00.jpg,CV2
data/ne2025/device5/2023_LeafPhotoA_2025-09-08 11_00_43.852-05_00.jpg,CV2
data/ne2025/device5/2052_LeafPhotoA_2025-09-08 11_45_38.516-05_00.jpg,CV2
data/ne2025/device5/1800_LeafPhotoA_2025-09-09 10_51_00.873-05_00.jpg,CV2
data/ne2025/device5/2082_LeafPhotoA_2025-09-08 12_18_36.645-05_00.jpg,CV2
data/ne2025/device5/2033_LeafPhotoA_2025-09-08 11_11_29.285-05_00.jpg,CV2
data/ne2025/device5/1061_LeafPhotoA_2025-09-08 12_53_03.341-05_00.jpg,CV2
data/ne2025/device5/2949_LeafPhotoA_2025-09-09 16_21_45.401-05_00.jpg,CV2
data/ne2025/device5/1014_LeafPhotoA_2025-09-08 09_46_27.231-05_00.jpg,CV2
data/ne2025/device5/1007_LeafPhotoA_2025-09-08 09_37_48.595-05_00.jpg,CV2
data/ne2025/device5/1035_LeafPhotoA_2025-09-08 10_13_13.017-05_00.jpg,CV2
data/ne2025/device5/2064_LeafPhotoA_2025-09-08 11_58_16.799-05_00.jpg,CV2
data/ne2025/device5/2087_LeafPhotoA_2025-09-08 12_24_17.487-05_00.jpg,CV2
data/ne2025/device5/1009_LeafPhotoA_2025-09-08 09_39_52.913-05_00.jpg,Failed
data/ne2025/device5/1034_LeafPhotoA_2025-09-08 10_09_26.073-05_00.jpg,CV2
data/ne2025/device5/2791_LeafPhotoA_2025-09-09 11_24_06.766-05_00.jpg,CV2
data/ne2025/device5/1897_LeafPhotoA_2025-09-09 17_20_57.001-05_00.jpg,CV2
data/ne2025/device5/2094_LeafPhotoA_2025-09-08 12_30_31.222-05_00.jpg,CV2
data/ne2025/device5/2033_LeafPhotoA_2025-09-08 11_11_44.554-05_00.jpg,CV2
data/ne2025/device5/1053_LeafPhotoA_2025-09-08 12_43_28.443-05_00.jpg,CV2
data/ne2025/device5/2006_LeafPhotoA_2025-09-08 10_39_46.824-05_00.jpg,CV2
data/ne2025/device5/1015_LeafPhotoA_2025-09-08 09_48_38.527-05_00.jpg,CV2
data/ne2025/device5/1004_LeafPhotoA_2025-09-08 09_21_46.459-05_00.jpg,CV2
data/ne2025/device5/2930_LeafPhotoA_2025-09-09 16_39_06.657-05_00.jpg,CV2
data/ne2025/device5/1013_LeafPhotoA_2025-09-08 09_44_55.247-05_00.jpg,CV2
data/ne2025/device5/1761_LeafPhotoA_2025-09-09 10_25_38.313-05_00.jpg,CV2
data/ne2025/device5/2080_LeafPhotoA_2025-09-08 12_16_15.024-05_00.jpg,CV2
data/ne2025/device5/1077_LeafPhotoA_2025-09-08 13_10_16.495-05_00.jpg,CV2
data/ne2025/device5/1878_LeafPhotoA_2025-09-09 17_05_30.142-05_00.jpg,CV2
data/ne2025/device5/2930_LeafPhotoA_2025-09-09 16_39_31.864-05_00.jpg,CV2
data/ne2025/device5/1063_LeafPhotoA_2025-09-08 12_54_53.990-05_00.jpg,CV2
data/ne2025/device5/1772_LeafPhotoA_2025-09-09 09_57_59.162-05_00.jpg,CV2
data/ne2025/device5/1778_LeafPhotoA_2025-09-09 09_44_21.005-05_00.jpg,CV2
data/ne2025/device5/1870_LeafPhotoA_2025-09-09 16_56_52.997-05_00.jpg,CV2
data/ne2025/device5/2093_LeafPhotoA_2025-09-08 12_30_10.775-05_00.jpg,CV2
data/ne2025/device5/2795_LeafPhotoA_2025-09-09 11_13_55.902-05_00.jpg,CV2
data/ne2025/device5/1873_LeafPhotoA_2025-09-09 17_01_51.065-05_00.jpg,CV2
data/ne2025/device5/2028_LeafPhotoA_2025-09-08 11_06_34.290-05_00.jpg,CV2
data/ne2025/device5/1024_LeafPhotoA_2025-09-08 09_59_52.200-05_00.jpg,CV2
data/ne2025/device5/1880_LeafPhotoA_2025-09-09 17_07_40.953-05_00.jpg,CV2
data/ne2025/device5/2030_LeafPhotoA_2025-09-08 11_08_19.875-05_00.jpg,CV2
data/ne2025/device5/2798_LeafPhotoA_2025-09-09 11_02_03.304-05_00.jpg,CV2
data/ne2025/device5/2077_LeafPhotoA_2025-09-08 12_12_49.370-05_00.jpg,CV2
data/ne2025/device5/2085_LeafPhotoA_2025-09-08 12_21_13.087-05_00.jpg,CV2
data/ne2025/device5/1005_LeafPhotoA_2025-09-08 09_36_05.265-05_00.jpg,CV2
data/ne2025/device5/2031_LeafPhotoA_2025-09-08 11_09_17.583-05_00.jpg,CV2
data/ne2025/device5/1762_LeafPhotoA_2025-09-09 10_18_19.216-05_00.jpg,CV2
data/ne2025/device5/2014_LeafPhotoA_2025-09-08 10_48_40.371-05_00.jpg,CV2
data/ne2025/device5/1788_LeafPhotoA_2025-09-09 09_19_27.881-05_00.jpg,CV2
data/ne2025/device5/1049_LeafPhotoA_2025-09-08 10_28_40.680-05_00.jpg,CV2
data/ne2025/device5/1074_LeafPhotoA_2025-09-08 13_07_35.831-05_00.jpg,CV2
data/ne2025/device5/1055_LeafPhotoA_2025-09-08 12_46_11.865-05_00.jpg,CV2
data/ne2025/device5/1057_LeafPhotoA_2025-09-08 12_49_00.094-05_00.jpg,CV2
data/ne2025/device5/2007_LeafPhotoA_2025-09-08 10_41_21.522-05_00.jpg,SAM3
data/ne2025/device5/1081_LeafPhotoA_2025-09-08 13_14_31.503-05_00.jpg,CV2
data/ne2025/device5/1754_LeafPhotoA_2025-09-09 10_40_15.655-05_00.jpg,CV2
data/ne2025/device5/1053_LeafPhotoA_2025-09-08 12_43_49.634-05_00.jpg,CV2
data/ne2025/device5/1035_LeafPhotoA_2025-09-08 10_12_45.309-05_00.jpg,CV2
data/ne2025/device5/2082_LeafPhotoA_2025-09-08 12_18_21.345-05_00.jpg,CV2
data/ne2025/device5/2067_LeafPhotoA_2025-09-08 12_01_55.257-05_00.jpg,CV2
data/ne2025/device5/1015_LeafPhotoA_2025-09-08 09_48_10.333-05_00.jpg,CV2
data/ne2025/device5/1007_LeafPhotoA_2025-09-08 09_36_58.125-05_00.jpg,CV2
data/ne2025/device5/2066_LeafPhotoA_2025-09-08 12_00_44.750-05_00.jpg,CV2
data/ne2025/device5/2084_LeafPhotoA_2025-09-08 12_20_34.982-05_00.jpg,CV2
data/ne2025/device5/1055_LeafPhotoA_2025-09-08 12_46_26.025-05_00.jpg,CV2
data/ne2025/device5/2059_LeafPhotoA_2025-09-08 11_52_57.079-05_00.jpg,CV2
data/ne2025/device5/1067_LeafPhotoA_2025-09-08 12_59_13.071-05_00.jpg,CV2
data/ne2025/device5/1893_LeafPhotoA_2025-09-09 17_17_11.617-05_00.jpg,CV2
data/ne2025/device5/2060_LeafPhotoA_2025-09-08 11_54_01.131-05_00.jpg,CV2
data/ne2025/device5/2003_LeafPhotoA_2025-09-08 10_36_50.744-05_00.jpg,CV2
data/ne2025/device5/1771_LeafPhotoA_2025-09-09 09_59_39.083-05_00.jpg,CV2
data/ne2025/device5/1864_LeafPhotoA_2025-09-09 16_54_24.230-05_00.jpg,CV2
data/ne2025/device5/1769_LeafPhotoA_2025-09-09 10_04_20.425-05_00.jpg,CV2
data/ne2025/device5/2057_LeafPhotoA_2025-09-08 11_51_27.707-05_00.jpg,CV2
