image_path,segmentation_method
data/ne2025/device8/1667_LeafPhotoA_2025-09-09 09_54_52.034-05_00.jpg,CV2
data/ne2025/device8/1666_LeafPhotoA_2025-09-09 09_55_47.332-05_00.jpg,CV2
data/ne2025/device8/2674_LeafPhotoA_2025-09-09 11_10_47.957-05_00.jpg,CV2
data/ne2025/device8/1661_LeafPhotoA_2025-09-09 10_07_18.041-05_00.jpg,CV2
data/ne2025/device8/2697_LeafPhotoA_2025-09-09 10_31_56.386-05_00.jpg,CV2
data/ne2025/device8/2674_LeafPhotoA_2025-09-09 11_10_28.971-05_00.jpg,CV2
data/ne2025/device8/1672_LeafPhotoA_2025-09-09 09_45_09.593-05_00.jpg,CV2
data/ne2025/device8/1678_LeafPhotoA_2025-09-09 09_34_24.350-05_00.jpg,CV2
data/ne2025/device8/2690_LeafPhotoA_2025-09-09 10_42_46.845-05_00.jpg,CV2
data/ne2025/device8/6002_LeafPhotoA_2025-09-09 17_13_49.958-05_00.jpg,CV2
data/ne2025/device8/2679_LeafPhotoA_2025-09-09 11_03_30.053-05_00.jpg,CV2
data/ne2025/device8/2694_LeafPhotoA_2025-09-09 10_36_57.596-05_00.jpg,CV2
data/ne2025/device8/6030_LeafPhotoA_2025-09-09 16_28_59.875-05_00.jpg,CV2
data/ne2025/device8/2687_LeafPhotoA_2025-09-09 10_47_32.733-05_00.jpg,CV2
data/ne2025/device8/6034_LeafPhotoA_2025-09-09 16_22_18.571-05_00.jpg,CV2
data/ne2025/device8/1689_LeafPhotoA_2025-09-09 09_14_24.619-05_00.jpg,CV2
data/ne2025/device8/2687_LeafPhotoA_2025-09-09 10_47_11.070-05_00.jpg,CV2
data/ne2025/device8/6016_LeafPhotoA_2025-09-09 16_49_23.408-05_00.jpg,CV2
data/ne2025/device8/6045_LeafPhotoA_2025-09-09 16_02_20.802-05_00.jpg,CV2
data/ne2025/device8/6047_LeafPhotoA_2025-09-09 15_59_00.070-05_00.jpg,CV2
data/ne2025/device8/1678_LeafPhotoA_2025-09-09 09_34_40.386-05_00.jpg,CV2
data/ne2025/device8/1685_LeafPhotoA_2025-09-09 09_21_31.855-05_00.jpg,CV2
data/ne2025/device8/6033_LeafPhotoA_2025-09-09 16_24_04.688-05_00.jpg,CV2
data/ne2025/device8/2676_LeafPhotoA_2025-09-09 11_07_43.952-05_00.jpg,CV2
data/ne2025/device8/1683_LeafPhotoA_2025-09-09 09_25_17.477-05_00.jpg,CV2
data/ne2025/device8/6023_LeafPhotoA_2025-09-09 16_38_39.420-05_00.jpg,CV2
data/ne2025/device8/1676_LeafPhotoA_2025-09-09 09_39_20.394-05_00.jpg,CV2
data/ne2025/device8/1664_LeafPhotoA_2025-09-09 10_01_18.649-05_00.jpg,CV2
data/ne2025/device8/1683_LeafPhotoA_2025-09-09 09_26_37.806-05_00.jpg,CV2
data/ne2025/device8/1689_LeafPhotoA_2025-09-09 09_13_19.326-05_00.jpg,CV2
data/ne2025/device8/1679_LeafPhotoA_2025-09-09 09_32_13.519-05_00.jpg,CV2
data/ne2025/device8/6037_LeafPhotoA_2025-09-09 16_16_18.893-05_00.jpg,CV2
data/ne2025/device8/6007_LeafPhotoA_2025-09-09 17_05_30.780-05_00.jpg,CV2
data/ne2025/device8/6026_LeafPhotoA_2025-09-09 16_34_00.070-05_00.jpg,CV2
data/ne2025/device8/1670_LeafPhotoA_2025-09-09 09_49_04.506-05_00.jpg,CV2
data/ne2025/device8/1666_LeafPhotoA_2025-09-09 09_56_14.563-05_00.jpg,CV2
data/ne2025/device8/6028_LeafPhotoA_2025-09-09 16_31_20.804-05_00.jpg,CV2
data/ne2025/device8/6037_LeafPhotoA_2025-09-09 16_16_47.656-05_00.jpg,CV2
data/ne2025/device8/1696_LeafPhotoA_2025-09-09 08_56_42.820-05_00.jpg,CV2
data/ne2025/device8/6021_LeafPhotoA_2025-09-09 16_42_47.946-05_00.jpg,CV2
data/ne2025/device8/1690_LeafPhotoA_2025-09-09 09_12_32.150-05_00.jpg,CV2
data/ne2025/device8/1666_LeafPhotoA_2025-09-09 09_56_38.700-05_00.jpg,CV2
data/ne2025/device8/6002_LeafPhotoA_2025-09-09 17_13_20.306-05_00.jpg,CV2
data/ne2025/device8/1689_LeafPhotoA_2025-09-09 09_13_41.276-05_00.jpg,CV2
data/ne2025/device8/1672_LeafPhotoA_2025-09-09 09_45_28.483-05_00.jpg,CV2
data/ne2025/device8/1700_LeafPhotoA_2025-09-09 10_24_08.148-05_00.jpg,CV2
data/ne2025/device8/6041_LeafPhotoA_2025-09-09 16_08_13.957-05_00.jpg,CV2
data/ne2025/device8/2684_LeafPhotoA_2025-09-09 10_53_05.875-05_00.jpg,CV2
data/ne2025/device8/1697_LeafPhotoA_2025-09-09 08_54_31.422-05_00.jpg,CV2
data/ne2025/device8/1674_LeafPhotoA_2025-09-09 09_42_55.831-05_00.jpg,CV2
data/ne2025/device8/1690_LeafPhotoA_2025-09-09 09_12_07.001-05_00.jpg,CV2
data/ne2025/device8/1693_LeafPhotoA_2025-09-09 09_06_51.061-05_00.jpg,CV2
data/ne2025/device8/2683_LeafPhotoA_2025-09-09 10_58_36.510-05_00.jpg,CV2
data/ne2025/device8/1698_LeafPhotoA_2025-09-09 08_50_01.438-05_00.jpg,CV2
data/ne2025/device8/1694_LeafPhotoA_2025-09-09 09_00_39.649-05_00.jpg,CV2
data/ne2025/device8/2675_LeafPhotoA_2025-09-09 11_08_49.008-05_00.jpg,CV2
data/ne2025/device8/6006_LeafPhotoA_2025-09-09 17_07_45.432-05_00.jpg,SAM3
data/ne2025/device8/2696_LeafPhotoA_2025-09-09 10_32_49.629-05_00.jpg,CV2
data/ne2025/device8/6035_LeafPhotoA_2025-09-09 16_19_18.972-05_00.jpg,CV2
data/ne2025/device8/6035_LeafPhotoA_2025-09-09 16_20_16.113-05_00.jpg,CV2
data/ne2025/device8/6017_LeafPhotoA_2025-09-09 16_48_02.296-05_00.jpg,CV2
data/ne2025/device8/6021_LeafPhotoA_2025-09-09 16_42_19.648-05_00.jpg,CV2
data/ne2025/device8/1655_LeafPhotoA_2025-09-09 10_16_19.071-05_00.jpg,CV2
data/ne2025/device8/2674_LeafPhotoA_2025-09-09 11_10_09.426-05_00.jpg,CV2
data/ne2025/device8/6040_LeafPhotoA_2025-09-09 16_10_34.394-05_00.jpg,CV2
data/ne2025/device8/6017_LeafPhotoA_2025-09-09 16_48_04.736-05_00.jpg,CV2
data/ne2025/device8/2676_LeafPhotoA_2025-09-09 11_08_09.880-05_00.jpg,CV2
data/ne2025/device8/6007_LeafPhotoA_2025-09-09 17_05_57.172-05_00.jpg,CV2
data/ne2025/device8/2698_LeafPhotoA_2025-09-09 10_28_27.500-05_00.jpg,CV2
data/ne2025/device8/2698_LeafPhotoA_2025-09-09 10_30_06.460-05_00.jpg,CV2
data/ne2025/device8/1658_LeafPhotoA_2025-09-09 10_11_51.588-05_00.jpg,CV2
data/ne2025/device8/1651_LeafPhotoA_2025-09-09 10_22_46.838-05_00.jpg,CV2
data/ne2025/device8/6033_LeafPhotoA_2025-09-09 16_23_06.280-05_00.jpg,CV2
data/ne2025/device8/1675_LeafPhotoA_2025-09-09 09_40_29.898-05_00.jpg,CV2
data/ne2025/device8/6016_LeafPhotoA_2025-09-09 16_51_25.872-05_00.jpg,CV2
data/ne2025/device8/2685_LeafPhotoA_2025-09-09 10_50_31.334-05_00.jpg,CV2
data/ne2025/device8/2682_LeafPhotoA_2025-09-09 11_00_18.602-05_00.jpg,CV2
data/ne2025/device8/1668_LeafPhotoA_2025-09-09 09_52_08.659-05_00.jpg,CV2
data/ne2025/device8/1657_LeafPhotoA_2025-09-09 10_13_27.838-05_00.jpg,CV2
data/ne2025/device8/1656_LeafPhotoA_2025-09-09 10_14_31.060-05_00.jpg,CV2
data/ne2025/device8/1673_LeafPhotoA_2025-09-09 09_43_33.389-05_00.jpg,CV2
data/ne2025/device8/1684_LeafPhotoA_2025-09-09 09_22_36.332-05_00.jpg,CV2
data/ne2025/device8/2692_LeafPhotoA_2025-09-09 10_39_58.111-05_00.jpg,CV2
data/ne2025/device8/6020_LeafPhotoA_2025-09-09 16_43_52.229-05_00.jpg,CV2
data/ne2025/device8/1687_LeafPhotoA_2025-09-09 09_18_05.463-05_00.jpg,CV2
data/ne2025/device8/6014_LeafPhotoA_2025-09-09 16_54_25.553-05_00.jpg,CV2
data/ne2025/device8/6045_LeafPhotoA_2025-09-09 16_01_24.061-05_00.jpg,CV2
data/ne2025/device8/6046_LeafPhotoA_2025-09-09 16_00_23.298-05_00.jpg,CV2
data/ne2025/device8/1667_LeafPhotoA_2025-09-09 09_53_57.699-05_00.jpg,CV2
data/ne2025/device8/1686_LeafPhotoA_2025-09-09 09_20_07.860-05_00.jpg,CV2
data/ne2025/device8/1677_LeafPhotoA_2025-09-09 09_35_54.862-05_00.jpg,CV2
data/ne2025/device8/6017_LeafPhotoA_2025-09-09 16_47_10.661-05_00.jpg,CV2
data/ne2025/device8/6022_LeafPhotoA_2025-09-09 16_39_40.952-05_00.jpg,CV2
data/ne2025/device8/1682_LeafPhotoA_2025-09-09 09_27_43.023-05_00.jpg,CV2
data/ne2025/device8/1683_LeafPhotoA_2025-09-09 09_26_05.837-05_00.jpg,CV2
data/ne2025/device8/6048_LeafPhotoA_2025-09-09 15_57_43.525-05_00.jpg,CV2
data/ne2025/device8/1687_LeafPhotoA_2025-09-09 09_17_10.244-05_00.jpg,CV2
data/ne2025/device8/1659_LeafPhotoA_2025-09-09 10_10_31.881-05_00.jpg,CV2
data/ne2025/device8/6023_LeafPhotoA_2025-09-09 16_39_07.292-05_00.jpg,CV2
data/ne2025/device8/6009_LeafPhotoA_2025-09-09 17_02_18.695-05_00.jpg,CV2
data/ne2025/device8/1691_LeafPhotoA_2025-09-09 09_11_35.748-05_00.jpg,CV2
data/ne2025/device8/2681_LeafPhotoA_2025-09-09 11_01_00.524-05_00.jpg,CV2
data/ne2025/device8/6038_LeafPhotoA_2025-09-09 16_14_10.977-05_00.jpg,CV2
data/ne2025/device8/1679_LeafPhotoA_2025-09-09 09_33_07.078-05_00.jpg,CV2
data/ne2025/device8/1654_LeafPhotoA_2025-09-09 10_17_35.332-05_00.jpg,CV2
data/ne2025/device8/2692_LeafPhotoA_2025-09-09 10_39_36.661-05_00.jpg,CV2
data/ne2025/device8/1671_LeafPhotoA_2025-09-09 09_47_13.666-05_00.jpg,CV2
data/ne2025/device8/6003_LeafPhotoA_2025-09-09 17_11_19.490-05_00.jpg,CV2
data/ne2025/device8/6011_LeafPhotoA_2025-09-09 16_58_30.608-05_00.jpg,CV2
data/ne2025/device8/2693_LeafPhotoA_2025-09-09 10_39_10.391-05_00.jpg,CV2
data/ne2025/device8/6003_LeafPhotoA_2025-09-09 17_11_54.880-05_00.jpg,CV2
data/ne2025/device8/1654_LeafPhotoA_2025-09-09 10_17_19.345-05_00.jpg,CV2
data/ne2025/device8/1673_LeafPhotoA_2025-09-09 09_44_46.978-05_00.jpg,CV2
data/ne2025/device8/6014_LeafPhotoA_2025-09-09 16_54_50.169-05_00.jpg,CV2
data/ne2025/device8/1660_LeafPhotoA_2025-09-09 10_09_15.885-05_00.jpg,CV2
data/ne2025/device8/1659_LeafPhotoA_2025-09-09 10_10_14.000-05_00.jpg,CV2
data/ne2025/device8/1665_LeafPhotoA_2025-09-09 09_58_21.642-05_00.jpg,CV2
data/ne2025/device8/6032_LeafPhotoA_2025-09-09 16_26_29.121-05_00.jpg,CV2
data/ne2025/device8/6009_LeafPhotoA_2025-09-09 17_01_55.280-05_00.jpg,CV2
data/ne2025/device8/1680_LeafPhotoA_2025-09-09 09_30_52.328-05_00.jpg,CV2
data/ne2025/device8/6043_LeafPhotoA_2025-09-09 16_04_58.355-05_00.jpg,CV2
data/ne2025/device8/1686_LeafPhotoA_2025-09-09 09_19_27.336-05_00.jpg,CV2
data/ne2025/device8/2698_LeafPhotoA_2025-09-09 10_29_05.967-05_00.jpg,CV2
data/ne2025/device8/1692_LeafPhotoA_2025-09-09 09_08_46.571-05_00.jpg,CV2
data/ne2025/device8/6039_LeafPhotoA_2025-09-09 16_12_26.653-05_00.jpg,CV2
data/ne2025/device8/6039_LeafPhotoA_2025-09-09 16_11_47.089-05_00.jpg,CV2
data/ne2025/device8/6046_LeafPhotoA_2025-09-09 16_00_26.173-05_00.jpg,CV2
data/ne2025/device8/1681_LeafPhotoA_2025-09-09 09_29_21.098-05_00.jpg,CV2
data/ne2025/device8/1690_LeafPhotoA_2025-09-09 09_12_50.691-05_00.jpg,CV2
data/ne2025/device8/2680_LeafPhotoA_2025-09-09 11_02_16.370-05_00.jpg,CV2
data/ne2025/device8/6025_LeafPhotoA_2025-09-09 16_36_06.554-05_00.jpg,CV2
data/ne2025/device8/2699_LeafPhotoA_2025-09-09 10_27_44.456-05_00.jpg,CV2
data/ne2025/device8/2681_LeafPhotoA_2025-09-09 11_01_20.135-05_00.jpg,CV2
data/ne2025/device8/2696_LeafPhotoA_2025-09-09 10_34_00.698-05_00.jpg,CV2
data/ne2025/device8/1680_LeafPhotoA_2025-09-09 09_31_29.921-05_00.jpg,CV2
data/ne2025/device8/6048_LeafPhotoA_2025-09-09 15_57_01.049-05_00.jpg,CV2
data/ne2025/device8/2681_LeafPhotoA_2025-09-09 11_00_45.617-05_00.jpg,CV2
data/ne2025/device8/6016_LeafPhotoA_2025-09-09 16_48_44.576-05_00.jpg,CV2
data/ne2025/device8/6020_LeafPhotoA_2025-09-09 16_44_10.933-05_00.jpg,CV2
data/ne2025/device8/1686_LeafPhotoA_2025-09-09 09_18_59.603-05_00.jpg,CV2
data/ne2025/device8/2675_LeafPhotoA_2025-09-09 11_09_26.132-05_00.jpg,CV2
data/ne2025/device8/1693_LeafPhotoA_2025-09-09 09_06_11.383-05_00.jpg,CV2
data/ne2025/device8/1669_LeafPhotoA_2025-09-09 09_50_38.152-05_00.jpg,CV2
data/ne2025/device8/6041_LeafPhotoA_2025-09-09 16_08_32.350-05_00.jpg,CV2
data/ne2025/device8/6001_LeafPhotoA_2025-09-09 17_14_40.807-05_00.jpg,CV2
data/ne2025/device8/1660_LeafPhotoA_2025-09-09 10_08_41.077-05_00.jpg,CV2
data/ne2025/device8/6032_LeafPhotoA_2025-09-09 16_25_35.723-05_00.jpg,CV2
data/ne2025/device8/1685_LeafPhotoA_2025-09-09 09_21_56.327-05_00.jpg,CV2
data/ne2025/device8/6040_LeafPhotoA_2025-09-09 16_11_19.557-05_00.jpg,CV2
data/ne2025/device8/6047_LeafPhotoA_2025-09-09 15_58_15.285-05_00.jpg,CV2
data/ne2025/device8/2675_LeafPhotoA_2025-09-09 11_09_07.955-05_00.jpg,CV2
data/ne2025/device8/6017_LeafPhotoA_2025-09-09 16_47_31.103-05_00.jpg,CV2
data/ne2025/device8/6043_LeafPhotoA_2025-09-09 16_06_03.616-05_00.jpg,CV2
data/ne2025/device8/2698_LeafPhotoA_2025-09-09 10_30_46.723-05_00.jpg,CV2
data/ne2025/device8/1688_LeafPhotoA_2025-09-09 09_16_33.766-05_00.jpg,CV2
data/ne2025/device8/2693_LeafPhotoA_2025-09-09 10_38_35.796-05_00.jpg,CV2
data/ne2025/device8/1662_LeafPhotoA_2025-09-09 10_05_08.044-05_00.jpg,CV2
data/ne2025/device8/6042_LeafPhotoA_2025-09-09 16_07_34.766-05_00.jpg,CV2
data/ne2025/device8/6015_LeafPhotoA_2025-09-09 16_53_05.353-05_00.jpg,CV2
data/ne2025/device8/1653_LeafPhotoA_2025-09-09 10_19_17.972-05_00.jpg,CV2
data/ne2025/device8/2692_LeafPhotoA_2025-09-09 10_40_14.979-05_00.jpg,CV2
data/ne2025/device8/6046_LeafPhotoA_2025-09-09 16_00_49.626-05_00.jpg,CV2
data/ne2025/device8/6010_LeafPhotoA_2025-09-09 17_00_41.812-05_00.jpg,CV2
data/ne2025/device8/2683_LeafPhotoA_2025-09-09 10_58_14.933-05_00.jpg,CV2
data/ne2025/device8/6020_LeafPhotoA_2025-09-09 16_43_31.839-05_00.jpg,CV2
data/ne2025/device8/6029_LeafPhotoA_2025-09-09 16_30_12.499-05_00.jpg,CV2
data/ne2025/device8/1677_LeafPhotoA_2025-09-09 09_36_51.253-05_00.jpg,CV2
data/ne2025/device8/1692_LeafPhotoA_2025-09-09 09_09_22.638-05_00.jpg,CV2
data/ne2025/device8/6028_LeafPhotoA_2025-09-09 16_32_11.308-05_00.jpg,CV2
data/ne2025/device8/1695_LeafPhotoA_2025-09-09 08_58_54.768-05_00.jpg,CV2
data/ne2025/device8/1659_LeafPhotoA_2025-09-09 10_11_01.636-05_00.jpg,CV2
data/ne2025/device8/2686_LeafPhotoA_2025-09-09 10_49_18.309-05_00.jpg,CV2
data/ne2025/device8/1655_LeafPhotoA_2025-09-09 10_16_35.909-05_00.jpg,CV2
data/ne2025/device8/2689_LeafPhotoA_2025-09-09 10_43_51.800-05_00.jpg,CV2
data/ne2025/device8/1663_LeafPhotoA_2025-09-09 10_03_58.157-05_00.jpg,CV2
data/ne2025/device8/6006_LeafPhotoA_2025-09-09 17_07_18.097-05_00.jpg,CV2
data/ne2025/device8/1691_LeafPhotoA_2025-09-09 09_10_07.451-05_00.jpg,CV2
data/ne2025/device8/1663_LeafPhotoA_2025-09-09 10_03_12.285-05_00.jpg,CV2
data/ne2025/device8/6050_LeafPhotoA_2025-09-09 15_54_06.626-05_00.jpg,CV2
data/ne2025/device8/1682_LeafPhotoA_2025-09-09 09_28_07.796-05_00.jpg,CV2
data/ne2025/device8/1694_LeafPhotoA_2025-09-09 09_01_04.007-05_00.jpg,CV2
data/ne2025/device8/6029_LeafPhotoA_2025-09-09 16_30_34.819-05_00.jpg,CV2
data/ne2025/device8/6047_LeafPhotoA_2025-09-09 15_58_39.641-05_00.jpg,CV2
data/ne2025/device8/6025_LeafPhotoA_2025-09-09 16_35_27.637-05_00.jpg,CV2
data/ne2025/device8/1674_LeafPhotoA_2025-09-09 09_42_05.409-05_00.jpg,CV2
data/ne2025/device8/6038_LeafPhotoA_2025-09-09 16_13_18.326-05_00.jpg,CV2
data/ne2025/device8/1685_LeafPhotoA_2025-09-09 09_21_05.698-05_00.jpg,CV2
data/ne2025/device8/1695_LeafPhotoA_2025-09-09 08_59_21.580-05_00.jpg,CV2
data/ne2025/device8/6041_LeafPhotoA_2025-09-09 16_09_11.708-05_00.jpg,CV2
data/ne2025/device8/1684_LeafPhotoA_2025-09-09 09_24_47.921-05_00.jpg,CV2
data/ne2025/device8/1653_LeafPhotoA_2025-09-09 10_19_52.202-05_00.jpg,CV2
data/ne2025/device8/1667_LeafPhotoA_2025-09-09 09_54_21.626-05_00.jpg,CV2
data/ne2025/device8/1660_LeafPhotoA_2025-09-09 10_09_36.852-05_00.jpg,CV2
data/ne2025/device8/1668_LeafPhotoA_2025-09-09 09_53_26.842-05_00.jpg,CV2
data/ne2025/device8/2685_LeafPhotoA_2025-09-09 10_50_03.056-05_00.jpg,CV2
data/ne2025/device8/1694_LeafPhotoA_2025-09-09 09_01_25.174-05_00.jpg,CV2
data/ne2025/device8/6050_LeafPhotoA_2025-09-09 15_53_46.186-05_00.jpg,CV2
data/ne2025/device8/6048_LeafPhotoA_2025-09-09 15_56_42.727-05_00.jpg,CV2
data/ne2025/device8/2691_LeafPhotoA_2025-09-09 10_41_04.176-05_00.jpg,CV2
data/ne2025/device8/2686_LeafPhotoA_2025-09-09 10_48_10.419-05_00.jpg,CV2
data/ne2025/device8/6026_LeafPhotoA_2025-09-09 16_34_32.295-05_00.jpg,CV2
data/ne2025/device8/6007_LeafPhotoA_2025-09-09 17_06_24.525-05_00.jpg,CV2
data/ne2025/device8/1677_LeafPhotoA_2025-09-09 09_35_17.102-05_00.jpg,CV2
data/ne2025/device8/6022_LeafPhotoA_2025-09-09 16_40_43.421-05_00.jpg,CV2
data/ne2025/device8/1656_LeafPhotoA_2025-09-09 10_15_06.464-05_00.jpg,CV2
data/ne2025/device8/1669_LeafPhotoA_2025-09-09 09_51_13.731-05_00.jpg,CV2
data/ne2025/device8/1657_LeafPhotoA_2025-09-09 10_13_53.773-05_00.jpg,CV2
data/ne2025/device8/1700_LeafPhotoA_2025-09-09 10_24_58.399-05_00.jpg,CV2
data/ne2025/device8/1698_LeafPhotoA_2025-09-09 08_50_47.882-05_00.jpg,CV2
data/ne2025/device8/6012_LeafPhotoA_2025-09-09 16_57_45.126-05_00.jpg,CV2
data/ne2025/device8/2689_LeafPhotoA_2025-09-09 10_44_36.223-05_00.jpg,CV2
data/ne2025/device8/2677_LeafPhotoA_2025-09-09 11_06_22.531-05_00.jpg,CV2
data/ne2025/device8/6015_LeafPhotoA_2025-09-09 16_52_18.680-05_00.jpg,CV2
data/ne2025/device8/1673_LeafPhotoA_2025-09-09 09_44_07.120-05_00.jpg,CV2
data/ne2025/device8/6013_LeafPhotoA_2025-09-09 16_55_44.021-05_00.jpg,CV2
data/ne2025/device8/2673_LeafPhotoA_2025-09-09 11_11_36.385-05_00.jpg,CV2
data/ne2025/device8/6031_LeafPhotoA_2025-09-09 16_28_09.415-05_00.jpg,CV2
data/ne2025/device8/1676_LeafPhotoA_2025-09-09 09_38_29.544-05_00.jpg,CV2
data/ne2025/device8/1651_LeafPhotoA_2025-09-09 10_23_33.004-05_00.jpg,CV2
data/ne2025/device8/2695_LeafPhotoA_2025-09-09 10_35_38.136-05_00.jpg,CV2
data/ne2025/device8/6036_LeafPhotoA_2025-09-09 16_18_12.663-05_00.jpg,CV2
data/ne2025/device8/2680_LeafPhotoA_2025-09-09 11_01_52.276-05_00.jpg,CV2
data/ne2025/device8/2682_LeafPhotoA_2025-09-09 10_59_28.941-05_00.jpg,CV2
data/ne2025/device8/6012_LeafPhotoA_2025-09-09 16_57_05.352-05_00.jpg,CV2
data/ne2025/device8/6019_LeafPhotoA_2025-09-09 16_44_38.365-05_00.jpg,CV2
data/ne2025/device8/6039_LeafPhotoA_2025-09-09 16_12_47.394-05_00.jpg,CV2
data/ne2025/device8/6006_LeafPhotoA_2025-09-09 17_06_53.712-05_00.jpg,CV2
data/ne2025/device8/6021_LeafPhotoA_2025-09-09 16_41_49.289-05_00.jpg,CV2
data/ne2025/device8/6026_LeafPhotoA_2025-09-09 16_35_01.025-05_00.jpg,CV2
data/ne2025/device8/1695_LeafPhotoA_2025-09-09 08_59_47.206-05_00.jpg,CV2
data/ne2025/device8/6002_LeafPhotoA_2025-09-09 17_12_27.854-05_00.jpg,CV2
data/ne2025/device8/1668_LeafPhotoA_2025-09-09 09_53_01.765-05_00.jpg,CV2
data/ne2025/device8/6032_LeafPhotoA_2025-09-09 16_26_31.835-05_00.jpg,CV2
data/ne2025/device8/6011_LeafPhotoA_2025-09-09 16_59_32.153-05_00.jpg,CV2
data/ne2025/device8/6032_LeafPhotoA_2025-09-09 16_26_01.816-05_00.jpg,CV2
data/ne2025/device8/6008_LeafPhotoA_2025-09-09 17_03_23.640-05_00.jpg,CV2
data/ne2025/device8/1662_LeafPhotoA_2025-09-09 10_04_42.347-05_00.jpg,CV2
data/ne2025/device8/2695_LeafPhotoA_2025-09-09 10_34_35.123-05_00.jpg,CV2
data/ne2025/device8/6010_LeafPhotoA_2025-09-09 17_00_09.109-05_00.jpg,CV2
data/ne2025/device8/6049_LeafPhotoA_2025-09-09 15_56_09.732-05_00.jpg,CV2
data/ne2025/device8/1699_LeafPhotoA_2025-09-09 10_25_54.249-05_00.jpg,CV2
data/ne2025/device8/1674_LeafPhotoA_2025-09-09 09_42_21.468-05_00.jpg,CV2
data/ne2025/device8/6031_LeafPhotoA_2025-09-09 16_27_36.309-05_00.jpg,CV2
data/ne2025/device8/1696_LeafPhotoA_2025-09-09 08_57_33.835-05_00.jpg,CV2
data/ne2025/device8/6049_LeafPhotoA_2025-09-09 15_55_31.935-05_00.jpg,CV2
data/ne2025/device8/1669_LeafPhotoA_2025-09-09 09_51_39.618-05_00.jpg,CV2
data/ne2025/device8/1699_LeafPhotoA_2025-09-09 10_26_34.494-05_00.jpg,CV2
data/ne2025/device8/6008_LeafPhotoA_2025-09-09 17_03_49.237-05_00.jpg,CV2
data/ne2025/device8/1687_LeafPhotoA_2025-09-09 09_18_28.478-05_00.jpg,CV2
data/ne2025/device8/1658_LeafPhotoA_2025-09-09 10_12_25.098-05_00.jpg,CV2
data/ne2025/device8/1675_LeafPhotoA_2025-09-09 09_40_03.291-05_00.jpg,CV2
data/ne2025/device8/6029_LeafPhotoA_2025-09-09 16_30_57.172-05_00.jpg,CV2
data/ne2025/device8/6027_LeafPhotoA_2025-09-09 16_32_39.056-05_00.jpg,CV2
data/ne2025/device8/2693_LeafPhotoA_2025-09-09 10_37_58.417-05_00.jpg,CV2
data/ne2025/device8/6024_LeafPhotoA_2025-09-09 16_37_05.339-05_00.jpg,CV2
data/ne2025/device8/6046_LeafPhotoA_2025-09-09 15_59_52.522-05_00.jpg,CV2
data/ne2025/device8/6008_LeafPhotoA_2025-09-09 17_04_17.476-05_00.jpg,CV2
data/ne2025/device8/6004_LeafPhotoA_2025-09-09 17_10_24.106-05_00.jpg,CV2
data/ne2025/device8/2689_LeafPhotoA_2025-09-09 10_44_14.034-05_00.jpg,CV2
